"ET","CC","Pr","CI","OE","OW","NI","SI","RI","FI"
2382.9194,3,3,7,19,333,0,0,1,2
8971.7233,14,3,18,31,87,45,2,4,40
7690.5575,12,6,19,31,87,10,14,7,35
28552.4219,7,4,13,31,87,3,4,2,12
5415.9303,5,3,7,0,286,0,2,8,0
8186.1197,5,4,9,1462,1346,0,6,4,0
11778.7714,5,2,12,81,310,0,0,6,4
9143.5739,14,3,34,1462,1346,0,25,53,13
14885.5408,5,3,13,1462,1346,0,0,6,4
9409.6431,7,3,20,57,118,0,2,13,6
15998.3439,7,3,25,223,463,0,2,13,6
11469.9131,8,5,23,250,234,0,7,14,7
6608.6633,5,3,16,1462,1346,0,1,5,4
10705.4675,8,3,28,1462,1346,0,6,22,0
4673.7781,6,5,15,1462,1346,0,4,11,0
14108.4578,6,3,19,1462,1346,0,4,11,0
17887.3917,9,5,36,1462,1346,1,3,18,14
64.3678,4,3,12,1462,1346,0,0,6,0
794.9953,5,3,14,1462,1346,0,0,10,0
15592.9217,7,5,19,2023,1892,1,0,10,10
20904.2581,6,4,14,2023,1892,0,3,12,0
2862.2922,6,3,23,1462,1346,0,5,10,0
4257.7614,7,5,27,1462,1346,0,1,20,0
953.4603,4,3,13,1462,1346,0,0,3,3
2949.1381,8,5,24,129,592,0,1,20,7
5593.8828,5,3,11,129,592,0,0,6,4
13113.8597,6,3,11,129,592,0,4,11,0
12784.7664,5,3,10,129,592,0,3,7,0
1356.26,4,6,22,223,463,0,2,4,0
3873.9164,5,3,14,250,234,0,0,6,4
438.2364,3,3,8,223,463,0,0,3,0
6718.4433,4,3,7,1462,1346,0,0,3,3
7813.5267,7,3,31,223,463,0,0,21,0
6188.4433,4,3,13,251,932,0,0,6,0
8937.01,8,3,20,129,592,0,5,23,0
17136.5128,7,3,34,223,463,0,1,20,0
310.225,7,3,12,767,717,0,0,21,0
4386.0792,4,3,7,0,112,0,0,6,0
4241.2433,5,3,20,251,932,0,1,9,0
12547.2264,4,5,9,0,303,0,0,3,3
26552.1853,13,5,33,1462,1346,1,42,13,22
18873.3711,8,3,26,251,932,0,13,15,0
19545.6808,5,3,16,129,592,0,1,9,0
3068.21,5,6,14,37,127,0,0,10,0
2541.71,6,3,15,37,127,0,0,15,0
1870.3525,4,3,9,1462,1346,0,0,3,3
10215.9736,5,4,21,613,343,0,0,10,0
22718.2567,8,3,12,223,463,3,3,7,15
29242.8231,6,4,28,34,92,0,3,12,0
5456.7006,22,5,42,1462,1346,45,38,28,120
8073.0025,5,3,11,2023,1892,0,0,6,4
7431.6031,4,3,17,249,32,0,3,3,0
10198.4047,4,4,36,249,32,0,1,5,0
9526.1553,7,3,29,249,32,0,6,15,0
32799.4497,9,4,21,249,32,0,5,23,8
4680.0169,3,3,10,2023,1892,0,0,3,0
10177.8017,3,3,17,249,32,0,0,3,0
9835.4186,3,4,22,249,32,0,0,3,0
9478.0692,3,3,8,249,32,0,0,3,0
9477.9361,3,3,9,249,32,0,0,3,0
9457.77,3,3,5,249,32,0,0,3,0
9430.3369,3,4,12,249,32,0,0,3,0
9247.8211,3,4,14,249,32,0,0,3,0
9239.3214,3,3,7,249,32,0,0,3,0
7292.5717,4,4,13,249,32,0,1,5,0
6329.3222,3,3,12,249,32,0,0,3,0
5736.9889,4,4,19,249,32,0,0,6,0
5408.0394,3,3,4,249,32,0,0,3,0
4057.9394,3,3,15,249,32,0,0,3,0
16080.2406,6,4,41,613,343,0,4,11,0
11809.4253,4,4,15,613,343,0,0,6,0
10798.2933,4,4,16,613,343,0,0,6,0
7462.0528,3,3,14,613,343,0,0,3,0
7396.7531,4,3,13,613,343,0,3,3,0
13002.4525,5,4,18,61,128,0,1,9,0
11374.7361,3,4,7,61,128,0,0,3,0
9646.7206,3,4,10,1462,1346,0,0,3,0
8737.9542,4,4,13,1462,1346,0,0,6,0
11879.705,3,3,8,0,40,0,0,3,0
11879.6719,3,4,8,0,40,0,0,3,0
11879.6558,3,3,9,0,40,0,0,3,0
11879.6228,3,3,9,0,40,0,0,3,0
11879.0583,3,3,12,0,40,0,0,3,0
11807.2431,5,4,19,0,40,0,2,8,0
10657.9772,4,3,11,0,40,0,0,6,0
9473.4614,3,3,14,0,40,0,0,3,0
9468.3783,4,3,12,0,40,0,0,6,0
9439.3622,3,3,8,0,40,0,0,3,0
9430.9125,3,4,10,0,40,0,0,3,0
9148.3131,4,3,11,0,40,0,0,6,0
8056.7969,3,3,13,0,40,0,0,3,0
8055.7308,3,3,9,0,40,0,0,3,0
8044.3978,3,3,9,0,40,0,0,3,0
7500.765,3,3,8,0,38,0,0,3,0
7500.5986,4,3,8,0,38,0,0,6,0
7480.6992,4,3,7,0,38,0,0,6,0
7396.3828,3,3,9,0,38,0,0,3,0
7292.7,4,4,8,0,38,0,0,6,0
7153.5667,4,3,8,0,38,0,0,3,3
6927.3011,3,3,11,0,38,0,0,3,0
6718.7347,5,3,10,0,38,0,0,6,4
6608.835,3,3,10,0,38,0,0,3,0
6461.0356,3,4,11,0,38,0,0,3,0
6372.5358,3,3,9,0,38,0,0,3,0
6372.2367,3,2,9,0,38,0,0,3,0
6265.0872,4,3,12,0,38,0,0,6,0
6042.2878,3,3,10,0,38,0,0,3,0
5836.105,3,3,7,0,38,0,0,3,0
5572.9389,3,3,11,0,38,0,0,3,0
5572.8389,3,4,8,0,38,0,0,3,0
5297.6394,5,3,15,0,38,0,0,10,0
2384.6581,3,4,10,0,38,0,0,3,0
2241.6928,3,3,7,0,38,0,0,3,0
1516.9597,3,3,6,0,38,0,0,3,0
1516.5436,3,3,10,0,38,0,0,3,0
9597.8156,4,4,20,613,343,0,0,6,0
11596.7822,4,4,17,249,32,0,0,6,0
9642.9378,6,4,18,249,32,0,3,12,0
7367.9603,4,4,25,249,32,0,0,6,0
8661.6992,3,3,22,613,343,0,0,3,0
6365.4711,3,4,16,613,343,0,0,3,0
6365.4114,3,4,17,613,343,0,0,3,0
6365.3667,3,4,15,613,343,0,0,3,0
5835.2386,4,4,19,613,343,0,0,6,0
11879.4036,4,4,25,613,343,0,0,6,0
8691.5969,6,4,21,613,343,0,0,15,0
6124.6214,5,2,16,0,78,0,4,6,0
33407.3911,7,3,16,3,76,0,6,15,0
1223.5817,4,5,25,1462,1346,0,1,5,0
32124.6403,7,4,33,34,92,0,4,17,0
19895.095,6,3,49,34,92,0,1,14,0
10246.2247,6,3,18,250,234,0,3,12,0
3351.8611,7,5,20,251,932,1,5,5,10
1686.5775,4,3,23,34,92,0,2,4,0
10464.7333,3,4,24,613,343,0,0,3,0
4667.6642,3,2,16,250,234,0,0,1,2
42836.6719,6,3,17,129,592,0,5,10,0
39152.8833,8,5,32,1462,1346,0,11,17,0
39608.0733,9,4,26,0,9,0,9,27,0
33500.5161,6,3,20,0,89,0,3,12,0
15177.2344,14,5,43,251,932,6,19,26,40
3536.0722,6,3,21,100,289,0,2,13,0
11208.3261,8,4,55,100,289,0,7,21,0
337.085,7,3,23,52,5,0,9,12,0
5311.9617,11,3,30,0,89,3,4,24,24
11969.4917,6,4,37,613,343,0,1,14,0
671.2756,4,6,20,100,289,0,0,6,0
6371.6933,6,3,27,26,149,0,9,6,0
5164.6297,11,7,45,52,5,0,22,33,0
25895.9942,6,5,18,223,463,0,3,12,0
40852.0525,6,3,29,0,152,0,5,10,0
46.5286,5,5,30,1462,1346,0,1,9,0
4616.1269,4,3,31,100,289,0,0,6,0
13568.8008,3,3,9,0,38,0,0,3,0
23114.1847,3,4,19,249,32,0,0,3,0
13568.7372,3,4,9,0,38,0,0,3,0
27247.2883,5,3,21,613,343,0,0,6,4
18610.5558,3,3,10,0,38,0,0,3,0
13568.8914,3,3,9,0,38,0,0,3,0
22499.7081,3,4,17,0,55,0,0,3,0
2680.2325,3,3,23,61,128,0,0,1,2
1739.4567,11,5,28,1462,1346,6,10,11,28
12257.4286,8,6,22,251,932,15,1,0,12
3218.1869,5,4,18,251,932,1,0,3,6
32908.5442,13,5,32,0,27,10,15,13,40
411.2344,5,3,14,100,289,0,7,3,0
17133.9078,5,3,14,251,932,1,0,3,6
15865.1697,10,3,21,0,303,0,26,19,0
36064.2522,11,3,19,223,463,15,6,4,30
57924.2617,16,3,67,100,289,1,37,54,28
4866.3594,4,3,16,251,932,0,0,6,0
49.6606,4,3,19,251,932,0,0,6,0
47729.9442,7,2,20,251,932,0,3,18,0
1290.5311,4,5,17,251,932,0,1,2,3
37937.3256,17,3,33,251,932,3,56,35,42
3519.5142,5,3,16,1462,1346,0,1,5,4
14.1542,4,7,4,1462,1346,0,2,4,0
10978.9772,5,3,21,251,932,3,0,1,6
58894.1969,8,5,19,1462,1346,1,4,11,12
9.985,5,6,17,1462,1346,0,0,10,0
64643.1558,8,3,32,251,932,1,5,10,12
2031.4136,6,6,15,251,932,0,7,3,5
20924.97,4,5,15,0,286,0,2,4,0
76153.3025,11,5,25,2,20,10,5,10,30
3723.4258,6,4,19,251,932,0,4,6,5
1306.3944,4,3,12,1,8,1,0,1,4
9232.7178,7,4,11,6,143,6,2,1,12
6479.5633,9,6,9,39,807,21,0,1,14
3748.6169,8,3,12,5,57,0,10,11,7
7583.3242,11,3,17,0,3,15,7,3,30
1551.1761,6,4,14,16,114,0,7,8,0
25146.5597,4,3,19,196,606,0,5,1,0
17525.4961,5,4,20,4,16,1,3,0,6
1901.8489,3,2,12,9,16,0,0,1,2
2066.6419,3,3,12,119,284,0,0,3,0
3934.0431,3,3,11,119,284,0,0,3,0
7060.5967,3,3,11,119,284,0,0,3,0
18863.9172,4,4,12,20,42,0,0,3,3
1225.6011,3,5,11,119,284,0,0,3,0
2348,5,3,11,20,42,0,2,8,0
2615.6931,3,4,11,6,16,0,0,1,2
5239.7694,4,3,11,6,16,0,1,5,0
2695.5167,3,5,12,119,284,0,0,3,0
22179.13,4,3,15,20,42,0,0,6,0
5306.9858,4,3,10,20,42,0,0,6,0
6683.7153,3,3,2,14,183,0,1,0,2
5020.3344,3,3,7,472,580,0,0,1,2
2185.6806,4,3,3,7,106,3,0,0,3
1514.1342,4,7,8,7,106,1,0,1,4
27.9692,5,3,16,4,47,1,0,3,6
10980.3308,6,3,7,472,580,0,9,6,0
47239.8875,4,3,3,14,183,0,2,4,0
45743.0281,6,3,12,14,183,3,0,3,9
44070.0031,3,3,4,14,183,0,0,3,0
39332.9969,9,3,20,472,580,0,19,9,8
56949.5469,22,3,34,0,4,66,39,6,120
50735.2953,3,4,4,11,105,0,1,2,0
44042.9233,5,3,7,14,183,0,9,1,0
29738.5183,4,3,9,14,183,3,0,0,3
46329.0917,6,3,7,4,47,0,5,5,5
12343.4442,3,3,5,5,103,1,0,0,2
1995.2956,4,5,13,22,294,0,2,1,3
24664.8067,4,3,22,206,368,0,0,3,3
12143.8264,7,3,24,100,289,0,2,13,6
36932.4358,3,3,10,0,202,0,0,1,2
8509.8331,3,3,10,1670,714,0,0,1,2
48539.6203,9,5,21,1462,1346,6,5,5,20
8447.3686,13,3,22,1462,1346,15,17,4,42
34898.8161,5,3,21,206,368,1,0,3,6
18044.7539,5,5,18,1462,1346,0,6,4,0
29449.6325,4,3,31,0,406,0,0,3,3
22520.8,31,3,57,206,368,78,119,34,234
2424.0536,4,7,13,37,127,0,5,1,0
15671.4053,5,3,9,0,406,0,4,2,4
9432.2353,8,5,13,0,26,10,2,1,15
16030.675,4,3,6,4,4,0,0,3,3
1290.1125,3,3,8,31,117,0,1,0,2
50809.2544,4,4,11,0,49,0,2,1,3
50209.7106,3,2,9,0,49,0,0,3,0
48815.0836,3,4,8,0,49,0,0,3,0
48743.1878,3,3,7,0,49,0,0,3,0
48720.9269,3,4,10,0,49,0,0,3,0
48717.4475,4,3,8,0,49,0,0,3,3
11233.9369,3,3,11,2,2,0,1,0,2
49055.4353,4,4,11,0,49,0,2,4,0
49055.6906,4,4,16,0,49,0,0,6,0
45649.4453,3,3,7,0,49,0,0,3,0
5693.5183,4,3,8,0,113,0,3,3,0
4231.1667,4,1,4,3,30,0,2,1,3
1172.2481,5,3,15,0,43,0,5,1,4
11074.4222,4,4,6,0,40,0,4,2,0
7890.3875,3,3,9,145,115,0,0,1,2
2366.4508,5,4,11,14,92,0,3,3,4
1102.8692,4,3,3,31,117,1,1,0,4
1795.6011,3,3,3,31,117,0,0,3,0
4712.6328,3,4,5,72,307,0,1,0,2
8710.5203,5,2,6,4,70,0,3,3,4
12143.5906,5,3,18,1,2,0,3,3,4
15334.4311,5,4,5,14,92,0,1,5,4
7753.0647,5,3,12,11,28,0,3,7,0
28006.0492,6,3,31,344,403,0,6,9,0
10375.6739,5,3,7,11,28,0,3,7,0
10413.9522,4,3,5,11,28,0,0,6,0
7560.5989,4,3,9,0,113,0,0,3,3
8425.1342,5,4,20,11,60,0,5,5,0
6793.8881,4,4,9,72,307,1,0,1,4
6595.6447,4,3,8,72,307,0,0,6,0
6550.5333,4,3,8,72,307,0,0,6,0
6645.8564,4,3,8,72,307,0,0,6,0
6647.1497,4,4,9,72,307,0,0,6,0
22127.6431,4,3,19,1,14,3,0,0,3
8210.5944,4,4,19,72,307,0,0,6,0
25117.1728,11,3,24,6,9,45,0,0,10
6053.4261,5,2,7,0,5,0,4,2,4
6555.2783,5,4,10,0,8,1,0,3,6
10543.8558,5,2,9,2,2,0,0,10,0
26574.99,3,3,17,21,139,1,0,0,2
22543.2433,3,3,12,21,139,0,0,3,0
20021.2728,3,3,13,0,11,0,2,1,0
38428.6353,4,6,17,7,96,0,0,3,3
32234.7231,5,3,22,3,5,1,0,3,6
5101.6633,6,3,9,0,148,0,0,10,5
3601.2047,6,3,14,0,900,1,5,1,8
14829.2458,5,3,13,24,77,0,0,6,4
2831.5989,4,3,15,388,1745,0,1,5,0
7778.6389,3,3,3,388,1745,0,0,1,2
4156.3803,3,3,10,388,1745,0,0,3,0
5760.9831,3,3,4,1670,714,0,1,2,0
523.8375,5,3,11,388,1745,1,0,3,6
230.9392,7,2,23,61,88,0,8,13,0
23643.8394,5,4,25,1670,714,0,5,5,0
1661.7075,4,3,15,388,1745,0,4,2,0
864.7033,3,5,3,159,539,0,3,0,0
38658.9572,5,4,13,388,1745,0,4,6,0
304.9572,4,3,13,388,1745,0,0,6,0
2095.4664,4,4,12,388,1745,0,1,5,0
503.2278,4,3,9,388,1745,0,0,3,3
24020.2419,3,3,16,61,88,0,1,2,0
22703.1561,3,3,7,61,88,0,0,3,0
22608.0825,3,3,7,61,88,0,0,3,0
3380.5633,3,3,11,92,100,0,0,3,0
322.685,6,3,17,1670,714,0,6,9,0
17873.1797,5,3,14,388,1745,0,4,6,0
5877.7506,3,5,7,159,539,0,0,3,0
16475.085,5,3,10,388,1745,1,0,3,6
30715.9369,3,4,9,14,9,0,0,3,0
39808.0822,4,3,29,159,539,0,0,6,0
34987.1078,4,5,15,388,1745,0,0,6,0
35112.2722,4,5,13,388,1745,0,0,6,0
34954.3061,5,3,17,388,1745,0,0,10,0
34992.7358,6,2,32,92,100,0,3,12,0
34775.1025,4,5,8,388,1745,0,0,6,0
35496.3347,12,4,41,1670,714,6,18,10,32
7268.1067,4,3,9,388,1745,0,0,6,0
43919.8667,4,4,3,1670,714,0,3,0,3
25347.9361,3,3,3,388,1745,0,0,3,0
1590.435,5,3,13,388,1745,0,1,5,4
43744.6083,6,5,22,48,105,0,4,11,0
43900.0169,3,3,7,24,77,0,0,3,0
4540.8578,4,3,15,388,1745,1,0,1,4
862.8597,4,3,13,388,1745,0,1,5,0
3586.8692,5,5,13,388,1745,0,2,4,4
36741.7978,3,3,15,0,511,0,2,1,0
15.2131,3,3,12,388,1745,0,0,3,0
7078.6278,5,7,9,71,92,0,5,1,4
5206.8572,4,3,14,92,100,0,3,3,0
41193.7675,5,3,11,388,1745,0,4,6,0
5426.1194,9,5,24,388,1745,6,8,2,20
5355.2764,9,5,17,267,154,0,5,23,8
5257.0044,9,6,17,267,154,0,1,27,8
5030.3742,11,4,16,0,182,0,18,37,0
27844.6014,6,3,9,0,182,0,11,4,0
43591.8414,11,5,28,48,213,6,16,5,28
5086.2514,4,3,11,0,765,0,2,1,3
41763.9236,5,5,10,0,765,0,6,4,0
56349.9325,4,3,7,677,1825,0,3,3,0
20104.0444,5,5,11,0,765,0,7,3,0
47191.2458,5,4,9,677,1825,0,0,6,4
76397.4611,4,3,3,677,1825,0,2,4,0
68378.1669,6,3,23,8,21,0,11,4,0
56981.165,4,3,16,60,72,0,2,4,0
69740.8475,5,2,13,8,21,0,1,5,4
47343.5111,8,3,27,0,765,1,10,5,12
2381.2675,3,5,12,35,146,0,1,0,2
3529.2794,5,3,12,358,692,0,4,2,4
1847.9458,6,3,17,108,216,0,6,4,5
1986.2953,6,5,17,606,1520,0,8,7,0
690.8561,4,6,12,606,1520,0,1,2,3
1124.3567,4,3,14,2,19,0,0,3,3
2855.9103,4,3,18,361,421,0,5,1,0
7704.1986,3,3,7,358,692,0,0,3,0
14742.0778,4,4,15,108,216,0,2,4,0
620.4844,3,3,16,122,142,1,0,0,2
8354.5442,6,3,21,2808,475,0,7,8,0
21.1689,3,6,3,660,761,0,1,2,0
17353.9772,5,3,21,358,692,0,6,4,0
562.1169,6,7,15,361,421,3,2,1,9
6292.0661,5,6,10,0,1157,0,2,4,4
29732.4247,11,3,11,358,692,15,5,5,30
8053.2817,4,5,11,0,2686,0,3,3,0
17708.8058,9,2,30,60,12,0,20,8,8
50.0019,4,3,21,0,2686,0,0,3,3
5190.09,6,1,8,0,2686,0,6,4,5
8446.3464,6,6,21,79,68,0,3,7,5
24754.5678,6,3,16,16,11,1,2,4,8
19841.2978,5,4,17,988,802,0,3,3,4
5545.9539,6,3,13,638,1114,0,7,3,5
3116.6742,4,3,8,638,1114,0,3,3,0
2496.1433,4,3,7,361,421,0,3,3,0
3889.1556,4,4,12,201,221,0,1,2,3
780.8719,5,6,20,201,221,0,7,3,0
1426.7789,3,3,14,192,167,0,0,3,0
320.1067,3,3,7,0,2686,0,0,1,2
6984.6906,3,3,2,401,318,0,1,2,0
5207.4172,3,3,6,285,137,0,0,3,0
1227.4942,6,5,35,108,216,0,8,2,5
439.9364,3,3,11,638,1114,1,0,0,2
288.0936,3,6,8,988,802,0,0,1,2
10169.6186,5,3,8,0,1092,0,6,4,0
4484.3008,4,3,23,0,2686,0,4,2,0
3149.3669,3,3,6,0,1157,0,1,2,0
1681.0869,4,2,7,201,221,0,3,3,0
57935.9233,5,2,10,6,7,1,2,1,6
11080.6286,5,3,11,638,1114,0,8,2,0
3840.1633,4,4,10,988,802,1,1,0,4
21.8747,4,3,9,638,1114,0,5,1,0
664.0742,3,3,6,201,221,0,2,1,0
2822.6081,4,3,7,201,221,0,3,0,3
26680.3083,7,4,9,15,6,1,6,4,10
34887.1817,8,3,37,0,2686,0,7,14,7
10085.8733,5,5,20,0,1157,0,8,2,0
17453.3611,5,3,28,401,318,0,4,6,0
49104.6222,4,6,5,358,692,0,5,1,0
37753.7992,4,4,4,358,692,0,0,3,3
36934.5211,4,4,3,361,421,0,3,3,0
36436.1342,5,3,7,108,216,0,2,8,0
35638.4531,5,3,8,5,4,0,5,5,0
34471.0131,4,3,14,361,421,0,0,3,3
34396.6517,4,3,8,358,692,0,2,4,0
33629.7761,5,3,8,18,32,0,6,4,0
34473.6417,10,4,21,358,692,1,17,11,16
35261.96,4,3,13,361,421,0,3,3,0
34524.9942,4,5,14,246,517,0,1,2,3
32914.6164,4,3,12,358,692,0,0,6,0
32596.9122,4,5,22,28,123,0,0,3,3
33416.0128,4,3,13,122,142,0,2,4,0
31800.3353,4,3,17,361,421,0,3,3,0
31537.1864,4,2,8,358,692,0,0,6,0
31536.5375,4,2,7,358,692,0,0,6,0
31377.1036,4,4,7,358,692,0,3,3,0
30773.6389,4,4,7,79,68,0,1,5,0
32380.1603,4,4,13,361,421,0,0,6,0
31431.9961,4,3,20,358,692,0,1,5,0
28378.0356,4,3,7,108,216,0,0,3,3
28948.3067,4,3,8,122,142,0,0,6,0
26035.9975,5,3,11,660,761,0,2,8,0
25905.0778,5,3,12,660,761,0,0,10,0
34394.4958,7,4,23,79,68,0,7,14,0
25825.3461,4,3,13,79,68,0,0,6,0
34421.1972,6,3,12,606,1520,0,4,11,0
27198.975,4,3,9,660,761,0,0,6,0
27428.5864,5,3,4,122,142,0,0,10,0
27188.5444,3,3,3,122,142,0,0,3,0
28870.1767,4,3,12,122,142,0,0,6,0
29115.7117,4,3,11,122,142,0,0,6,0
26902.4794,5,3,5,122,142,0,0,10,0
26785.0328,4,5,9,122,142,0,0,6,0
26857.0672,5,3,6,122,142,0,0,10,0
26277.4608,4,3,13,122,142,0,0,6,0
26030.795,8,3,19,358,692,1,8,7,12
25960.1281,4,3,10,246,517,0,1,5,0
25959.0289,4,3,8,358,692,0,0,6,0
25956.6964,4,3,7,358,692,0,0,6,0
26399.1639,5,3,17,122,142,0,2,8,0
25919.5483,5,3,10,660,761,0,0,10,0
26063.0825,5,3,16,606,1520,0,0,10,0
25923.1167,4,3,9,660,761,0,0,6,0
25918.7508,4,3,8,660,761,0,0,6,0
25670.2458,6,3,11,246,517,0,1,14,0
25677.4761,3,3,7,122,142,0,0,3,0
25604.8103,4,3,3,246,517,0,0,6,0
31604.2286,5,3,12,246,517,0,3,7,0
25415.4797,5,5,5,360,427,0,0,6,4
25561.5986,5,5,13,79,68,0,3,7,0
23656.78,4,3,15,361,421,0,0,3,3
34629.1494,7,3,33,401,318,0,8,13,0
27381.7678,5,5,13,638,1114,0,2,4,4
24172.1692,4,3,13,361,421,0,3,3,0
24004.8881,4,4,15,79,68,0,1,5,0
23408.2556,4,3,15,192,167,0,2,4,0
22743.8906,3,4,3,15,6,0,0,3,0
22743.4914,3,3,3,15,6,0,0,3,0
27572.3089,6,4,23,79,68,0,1,14,0
22232.3558,5,3,10,638,1114,0,5,5,0
21918.2419,4,2,16,79,68,0,0,6,0
21064.3897,4,3,14,361,421,0,0,6,0
20667.0756,4,2,16,79,68,0,0,6,0
20549.8594,4,4,14,192,167,0,0,3,3
20488.7117,4,3,7,79,68,0,0,6,0
20160.4797,4,3,14,79,68,0,0,6,0
19561.9142,8,4,8,2808,475,0,14,14,0
19465.0208,4,3,13,79,68,0,0,6,0
19457.7603,4,3,13,79,68,0,0,6,0
18870.3294,3,3,17,2808,475,0,0,1,2
18673.9797,4,3,7,79,68,0,0,6,0
19201.3478,6,3,22,108,216,0,7,8,0
18198.9317,4,3,13,361,421,0,0,3,3
18198.7819,4,3,13,361,421,0,0,6,0
17881.875,4,3,8,79,68,0,3,3,0
17788.8419,5,3,9,360,427,0,2,8,0
17666.2925,4,3,7,192,167,0,0,6,0
43228.0442,6,3,15,360,427,0,5,10,0
21062.1447,5,4,10,360,427,0,3,7,0
23544.6958,6,5,14,638,1114,0,4,6,5
17446.8964,4,3,10,988,802,0,0,3,3
17448.59,5,3,16,360,427,0,4,6,0
16180.6803,5,3,14,361,421,0,6,4,0
17359.565,5,5,17,345,442,0,2,8,0
15959.3989,5,5,9,60,12,0,1,9,0
15867.5992,4,3,9,360,427,0,0,6,0
15796.3664,4,3,13,361,421,0,0,6,0
15699.3833,4,3,8,361,421,0,3,3,0
31062.3608,6,3,10,401,318,0,5,5,5
14965.1283,5,3,11,401,318,0,1,5,4
16442.9297,5,4,21,360,427,0,0,10,0
12339.0633,5,3,8,108,216,0,1,5,4
13784.8817,5,3,10,360,427,0,1,9,0
12272.4658,4,3,7,361,421,0,3,3,0
10760.7286,5,3,10,358,692,0,4,6,0
10620.3456,5,3,10,358,692,0,0,10,0
9661.8628,4,3,10,360,427,0,2,4,0
23437.4803,7,3,16,201,221,0,7,14,0
16165.3667,5,4,11,201,221,0,0,10,0
15997.7836,5,4,17,50,13,0,1,5,4
12152.8861,4,3,15,638,1114,0,2,4,0
12152.6872,4,3,13,638,1114,0,0,6,0
11753.3233,4,3,14,2808,475,0,1,5,0
11483.1075,5,3,9,201,221,0,0,10,0
11437.1581,4,3,8,201,221,0,0,6,0
10659.2903,4,2,9,285,137,0,4,2,0
10368.3256,4,3,15,2808,475,0,0,3,3
17267.2817,5,3,17,401,318,0,4,6,0
9930.5661,4,3,13,201,221,0,1,5,0
9765.8336,4,3,14,285,137,0,0,6,0
8995.6861,4,3,14,107,43,0,2,4,0
8926.605,4,3,13,107,43,0,0,6,0
8782.8553,4,3,13,107,43,0,0,6,0
17341.755,4,4,9,358,692,0,0,3,3
14131.5389,4,3,10,360,427,0,0,6,0
13842.0564,4,4,10,360,427,0,0,6,0
13198.6514,5,6,9,360,427,0,1,9,0
48968.4856,8,4,21,988,802,0,3,18,7
17239.2197,8,3,19,358,692,0,5,16,7
15979.3039,4,4,8,638,1114,0,0,6,0
15533.7542,4,3,8,638,1114,0,0,6,0
15308.2078,4,3,12,2808,475,0,1,5,0
43248.1086,9,3,18,360,427,0,9,27,0
14979.0953,4,3,14,638,1114,0,0,6,0
15023.9122,6,3,14,360,427,0,1,14,0
14645.9969,4,3,8,988,802,0,0,3,3
14475.5647,5,5,18,638,1114,0,0,6,4
14827.4128,4,2,9,2808,475,0,0,6,0
14326.7131,4,4,9,401,318,0,1,5,0
12559.1833,4,2,7,638,1114,0,0,3,3
12694.6514,7,4,10,18,13,0,4,11,6
12335.0853,4,3,7,988,802,0,1,5,0
12164.6875,4,3,13,638,1114,0,0,6,0
12127.8728,3,3,8,18,13,0,0,3,0
11993.3064,4,3,7,401,318,0,0,3,3
11944.7431,4,3,8,638,1114,0,1,5,0
11992.4614,4,3,7,401,318,0,0,6,0
11664.2625,4,3,7,638,1114,0,0,6,0
11660.6464,4,3,8,18,13,0,0,6,0
10916.0675,4,4,7,988,802,0,1,5,0
10835.6181,4,3,7,361,421,0,1,5,0
16891.12,4,4,7,401,318,0,0,6,0
16891.3667,4,3,9,401,318,0,0,6,0
16891.3172,4,3,9,401,318,0,0,6,0
16891.2178,4,3,7,401,318,0,0,6,0
14281.7183,5,3,15,638,1114,0,3,7,0
11445.92,4,3,7,401,318,0,0,6,0
11445.4206,4,3,7,401,318,0,0,6,0
18690.6711,5,3,21,345,442,0,4,6,0
10335.8394,4,3,11,401,318,0,0,6,0
10334.9403,4,3,11,401,318,0,0,6,0
10282.6408,5,3,13,401,318,0,2,8,0
10265.6747,5,3,10,401,318,0,0,10,0
10136.2586,4,3,9,86,80,0,0,6,0
10079.4925,5,3,14,988,802,0,1,9,0
10076.91,4,3,15,2808,475,0,0,6,0
10005.3608,4,3,7,192,167,0,0,6,0
9954.9958,4,3,10,51,12,0,0,6,0
20851.6797,6,3,14,401,318,0,1,14,0
9927.9636,6,3,12,360,427,0,3,12,0
11147.3475,3,3,12,401,318,0,0,3,0
10080.2147,4,3,8,24,5,0,1,5,0
10059.2489,5,3,13,24,5,0,0,10,0
9788.2325,5,3,16,201,221,0,0,10,0
17478.4856,11,3,23,86,80,1,11,25,18
11420.6194,4,3,11,988,802,0,0,6,0
11160.3711,6,5,20,988,802,0,2,13,0
10993.8322,4,3,11,988,802,0,0,6,0
16682.1992,12,4,20,360,427,0,13,42,11
12507.5675,7,4,20,360,427,0,1,14,6
10334.8183,4,3,9,988,802,0,1,5,0
10312.1719,4,3,7,988,802,0,0,6,0
10303.7236,8,4,20,86,80,0,1,27,0
10276.2572,5,3,9,988,802,0,0,10,0
10148.975,4,3,7,18,13,0,0,6,0
10082.2053,4,3,8,360,427,0,0,6,0
26256.6061,7,3,33,122,142,0,1,14,6
10334.4739,5,3,19,401,318,0,0,10,0
9889.7083,5,3,14,401,318,0,2,8,0
9773.21,4,3,8,638,1114,0,0,6,0
10087.6783,4,3,14,24,5,0,0,6,0
9798.4792,4,3,9,988,802,0,0,6,0
9632.8797,4,4,9,638,1114,0,1,5,0
9675.6717,4,3,8,360,427,0,0,6,0
9647.3928,5,3,9,345,442,0,3,7,0
